output_linear_velocity,output_angular_velocity,distance_from_goal,angle_from_goal,lidar_depth_1,lidar_depth_2,lidar_depth_3,lidar_depth_4,lidar_depth_5,lidar_depth_6,lidar_depth_7,lidar_depth_8,lidar_depth_9,lidar_depth_10,lidar_depth_11,lidar_depth_12,lidar_depth_13,lidar_depth_14,lidar_depth_15,lidar_depth_16,lidar_depth_17,lidar_depth_18,lidar_depth_19,lidar_depth_20,lidar_depth_21,lidar_depth_22,lidar_depth_23,lidar_depth_24,lidar_depth_25,lidar_depth_26,lidar_depth_27,lidar_depth_28,lidar_depth_29,lidar_depth_30,lidar_depth_31,lidar_depth_32,lidar_depth_33,lidar_depth_34,lidar_depth_35,lidar_depth_36,lidar_depth_37,lidar_depth_38,lidar_depth_39,lidar_depth_40,lidar_depth_41,lidar_depth_42,lidar_depth_43,lidar_depth_44,lidar_depth_45,lidar_depth_46,lidar_depth_47,lidar_depth_48,lidar_depth_49,lidar_depth_50
2,0.05970854942393902,50.28376076750186,0.1194170978532949,204.37082183075177,205.35936710929735,207.25395067411225,164.3971840695384,119.38320504898326,93.1761830925657,76.09176389785723,64.12274237454253,65.55087396055379,68.63661913879052,72.33791338739162,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,71.32402596246466,68.41298134276668,66.00466603060059,64.03503733402458,62.455127092925494,61.227813469437706,60.325555342582064,59.72881600275812,59.42500043551007,59.40779510708545
2,0.06549567705358085,48.29941353105617,0.1309913530712965,204.51626580342588,205.5959504940544,207.58518560557314,147.68984278654415,108.07579540012715,84.67985848285694,69.2940950989078,63.26178118701925,65.87655595555628,69.02162105868311,72.79361324883983,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,70.92999157461747,68.07600496808033,65.71699155195783,63.79067809850605,62.24947030817616,61.05734142634873,60.18764906049448,59.621619102550085,59.34732897554608,59.35908451872298
2,0.06586914602520812,46.40017658020331,0.1317382910134901,204.55740758898926,205.57397992221092,207.49823276769612,141.0413139454419,102.37431323465438,79.76347006586312,64.9840498644119,63.13105435465768,65.7125045540448,68.81860180771524,72.54415857691458,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,71.08076416096873,68.19138423250317,65.80161619774434,63.84805119758046,62.28221166999579,61.06736358251108,60.17627931247037,59.589682010636125,59.29519842000795,59.286710873336006
2,0.06183045861014001,44.416469302006256,0.1236609162720126,204.52493505163756,205.35138571226395,207.07970562114306,141.25194321498634,100.18743376686152,76.94055614395555,62.03825181910328,62.65862319238549,65.13869662329473,68.12644270126104,71.71130522755624,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,68.71075838127344,66.22191792967283,64.18113084026001,62.53707321365684,61.250745570848565,60.2930611181354,59.643162950182514,59.28728007927671,59.21800143733316
2,0.07024189365583645,42.50955556203537,0.14048378634126024,204.66769967957413,205.64736092821582,193.24035779686344,121.39807735637316,87.37698320705337,67.6031552256921,60.95314715457944,63.065484377149616,65.62775958485179,68.71147174217802,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,68.20171316430928,65.79545036446808,63.82716387942148,62.24788406371168,61.020482007289544,60.11740165153263,59.51908158138393,59.2128904252405,59.19246450590602
2,0.06385085029700147,40.5275297382536,0.12770169974183898,204.60559471854356,205.3183487904559,206.9302363997521,124.44945834755896,86.57493331306614,65.591395219803,60.404606207277226,62.393520410695345,64.81444000318818,67.73335252153804,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,66.42886228866796,64.33609895250065,62.6454482071034,61.31652749351092,60.31911922168378,59.63140883104995,59.23878098831105,59.13304575952844
2,0.06678206221761677,38.67984102142676,0.1335641238539622,204.6407514808084,205.34992375284267,194.03084559321857,113.04021656028178,78.33742134284981,59.12512254963276,60.382860882762174,62.3696871951977,64.78819159172673,67.70427476259341,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,66.42180085231522,64.32771868754813,62.63585395566538,61.305785925976906,60.30726537110583,59.6184503287146,59.22470054444261,59.11780221340385
2,0.06478780164784105,36.886722496813874,0.12957560289760317,204.6351398911021,205.20220888790286,197.2598799398601,109.31142345269525,74.00853306970197,58.52934020530641,60.0771692621549,61.99923083714036,64.34381163306628,67.17402904180506,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,64.62932080480901,62.87617886740239,61.490541006948874,60.440666786440545,59.70346317596915,59.26319980497183,59.11067121880906
2,0.07211590707046026,34.905425652399884,0.14423181372779803,204.67936506396455,205.3441244988866,160.26699859632794,91.28322662936232,62.291389577950895,58.653083690827515,60.23941341448176,62.20450778682667,64.5980846257606,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,64.41465972445731,62.703860407470245,61.35658598204573,60.34212769025197,59.63825697673742,59.22999559162278,59.108821048128135
2,0.06990908414960081,32.92555905720713,0.13981816876165576,204.6721693837365,205.16043149286094,162.3270618725536,86.29143204341015,57.16323923088753,58.34380044267799,59.85880781205509,61.74400041055139,64.04647315676316,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,64.80544885388402,63.017688499862544,61.60073964324296,60.52201086869579,59.757698493080284,59.291456234870765,59.113521771577126
2,0.06702225802325537,30.94427880549901,0.13404451686819252,204.67626445153866,204.96681784180254,169.32385858007902,81.44455295954674,56.88008797652661,57.98882649258462,59.425037569889966,61.22221892197142,63.42465459839299,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,63.41576370055091,61.91849305082296,60.76605453423356,59.932804048479454,59.40081173641046,59.15889543213699
2,0.0684785539112259,28.962594127553714,0.1369571088783832,204.66660092032072,204.87293313574534,154.34803481118948,69.82749831790754,56.70751113747188,57.785129042985915,59.18710794317833,60.94599435356555,63.104882744580465,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,63.63158412554672,62.09868503140642,60.91376669625248,60.05036382172949,59.48984641855667,59.220411509009
2,0.06948805751621598,27.161780385241098,0.1389761166457748,204.6596463115273,204.77101491642625,141.56418844847906,59.02070263419111,56.522445603272985,57.56539220234474,58.929319406114374,60.645727075316245,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,62.3067256808139,61.084802830736564,60.18711354765534,59.5942255128011,59.293627356654255
2,0.06268296870312459,25.17924534018826,0.1253659413247952,204.77016558313775,204.55545075983036,195.13923983131266,55.44854809866922,56.08673278557207,57.01557887973419,58.25538123374099,59.83429451756547,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,61.59447053387035,60.57829931535957,59.873677978900886,59.46561428833439
2,0.05567766742626311,23.37887924620485,0.11135533997695934,204.95301192913973,204.42369571417558,204.77737830952,55.13291551099162,55.66991827971087,56.49134815964618,57.61495176315472,59.065867325033196,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,62.16801412244092,61.033864074296744,60.21888979731334,59.70559008080754
2,0.04799556320870676,21.420239486110976,0.09599113322760133,205.2259567414833,204.35851356724189,204.37541296597468,54.78508429062552,55.21544590198455,55.92427201148806,56.9267141040591,58.24487605179662,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,61.61792454677001,60.68114085838317,60.05269240981943
2,0.036213256152676426,19.427393499783605,0.07242652161489338,205.7661254833984,204.45588802268756,204.03567719856687,54.39773619335715,54.692427567258605,55.259225368826705,56.110104641186325,57.26351699282334,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,61.35501719773643,60.57298693496371
2,0.02406895704198493,17.49739777466565,0.04813792707447062,206.4352477415612,204.69402304434695,203.85234300168517,54.02650279120863,54.192993568570685,54.626609428680666,55.33643047337682,56.33764007477127,57.65233637200589,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,61.207385176010845
2,0.014899061743679972,15.627246800619965,0.02979814040813511,206.9558880498117,204.89085171196172,203.73475680820377,53.66757402479313,53.74001002130879,54.076213843302796,54.6831896728754,55.57380863911776,56.76748811609525,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
2,-0.004798715886978754,11.713443900669716,-0.009597404468135064,207.9996302643907,205.33068591145582,203.5933877240015,52.86945621483986,52.772734617207284,52.93452437544927,53.35817537518736,54.05255824980682,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
2,-0.012056230546080873,9.713736276801894,-0.02411242549021808,208.1105236286569,205.27703120781456,203.38180161121133,52.40979665180658,52.26832235980813,52.38325440889937,52.756970234124594,53.39727368336269,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
2,-0.01871809959465251,7.7146740628859645,-0.037436144295705194,207.9576783609401,205.03608254892671,52.339180173575905,51.91624460043468,51.75104746988489,51.840167832089186,52.18544847715355,52.79408966786939,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
